Date,USD_to_RWF_Rate,Day_of_Week,Month,Year
2016-03-08,761.9993,Tuesday,March,2016
2016-03-09,760.7543,Wednesday,March,2016
2016-03-10,758.7769,Thursday,March,2016
2016-03-11,763.7973,Friday,March,2016
2016-03-12,766.3207,Saturday,March,2016
2016-03-13,774.518,Sunday,March,2016
2016-03-14,772.5571,Monday,March,2016
2016-03-15,765.3284,Tuesday,March,2016
2016-03-16,759.0877,Wednesday,March,2016
2016-03-17,753.8375,Thursday,March,2016
2016-03-18,752.0727,Friday,March,2016
2016-03-19,752.8927,Saturday,March,2016
2016-03-20,757.1492,Sunday,March,2016
2016-03-21,757.2402,Monday,March,2016
2016-03-22,750.7685,Tuesday,March,2016
2016-03-23,753.2929,Wednesday,March,2016
2016-03-24,751.4352,Thursday,March,2016
2016-03-25,753.3342,Friday,March,2016
2016-03-26,751.6793,Saturday,March,2016
2016-03-27,747.8289,Sunday,March,2016
2016-03-28,747.6363,Monday,March,2016
2016-03-29,747.6215,Tuesday,March,2016
2016-03-30,749.1499,Wednesday,March,2016
2016-03-31,751.0419,Thursday,March,2016
2016-04-01,759.1814,Friday,April,2016
2016-04-02,759.6757,Saturday,April,2016
2016-04-03,755.4629,Sunday,April,2016
2016-04-04,755.0731,Monday,April,2016
2016-04-05,760.55,Tuesday,April,2016
2016-04-06,759.1944,Wednesday,April,2016
2016-04-07,759.4148,Thursday,April,2016
2016-04-08,759.3918,Friday,April,2016
2016-04-09,759.8521,Saturday,April,2016
2016-04-10,752.3449,Sunday,April,2016
2016-04-11,755.2716,Monday,April,2016
2016-04-12,763.5871,Tuesday,April,2016
2016-04-13,755.7613,Wednesday,April,2016
2016-04-14,753.3515,Thursday,April,2016
2016-04-15,762.4426,Friday,April,2016
2016-04-16,760.6528,Saturday,April,2016
2016-04-17,760.7663,Sunday,April,2016
2016-04-18,766.7359,Monday,April,2016
2016-04-19,766.1734,Tuesday,April,2016
2016-04-20,766.2861,Wednesday,April,2016
2016-04-21,767.9767,Thursday,April,2016
2016-04-22,779.5642,Friday,April,2016
2016-04-23,778.1467,Saturday,April,2016
2016-04-24,755.9072,Sunday,April,2016
2016-04-25,761.3236,Monday,April,2016
2016-04-26,771.7075,Tuesday,April,2016
2016-04-27,766.1118,Wednesday,April,2016
2016-04-28,763.6166,Thursday,April,2016
2016-04-29,754.123,Friday,April,2016
2016-04-30,754.2021,Saturday,April,2016
2016-05-01,760.8213,Sunday,May,2016
2016-05-02,761.8102,Monday,May,2016
2016-05-03,762.6848,Tuesday,May,2016
2016-05-04,761.8843,Wednesday,May,2016
2016-05-05,762.8867,Thursday,May,2016
2016-05-06,754.8981,Friday,May,2016
2016-05-07,755.1509,Saturday,May,2016
2016-05-08,762.2749,Sunday,May,2016
2016-05-09,762.4987,Monday,May,2016
2016-05-10,762.9939,Tuesday,May,2016
2016-05-11,767.1709,Wednesday,May,2016
2016-05-12,769.5665,Thursday,May,2016
2016-05-13,759.9577,Friday,May,2016
2016-05-14,750.4419,Saturday,May,2016
2016-05-15,763.3335,Sunday,May,2016
2016-05-16,769.6917,Monday,May,2016
2016-05-17,761.8044,Tuesday,May,2016
2016-05-18,759.8158,Wednesday,May,2016
2016-05-19,760.0141,Thursday,May,2016
2016-05-20,767.815,Friday,May,2016
2016-05-21,769.0021,Saturday,May,2016
2016-05-22,763.2642,Sunday,May,2016
2016-05-23,763.5356,Monday,May,2016
2016-05-24,768.5061,Tuesday,May,2016
2016-05-25,767.1501,Wednesday,May,2016
2016-05-26,764.0771,Thursday,May,2016
2016-05-27,754.1063,Friday,May,2016
2016-05-28,754.0745,Saturday,May,2016
2016-05-29,746.1801,Sunday,May,2016
2016-05-30,746.4803,Monday,May,2016
2016-05-31,747.0825,Tuesday,May,2016
2016-06-01,746.179,Wednesday,June,2016
2016-06-02,746.6023,Thursday,June,2016
2016-06-03,745.7563,Friday,June,2016
2016-06-04,746.6653,Saturday,June,2016
2016-06-05,746.3444,Sunday,June,2016
2016-06-06,745.7972,Monday,June,2016
2016-06-07,767.2978,Tuesday,June,2016
2016-06-08,770.4213,Wednesday,June,2016
2016-06-09,772.7642,Thursday,June,2016
2016-06-10,764.697,Friday,June,2016
2016-06-11,765.3095,Saturday,June,2016
2016-06-12,770.8717,Sunday,June,2016
2016-06-13,770.6421,Monday,June,2016
2016-06-14,767.5875,Tuesday,June,2016
2016-06-15,766.6344,Wednesday,June,2016
2016-06-16,765.5417,Thursday,June,2016
2016-06-17,754.8151,Friday,June,2016
2016-06-18,754.8931,Saturday,June,2016
2016-06-19,780.0831,Sunday,June,2016
2016-06-20,783.513,Monday,June,2016
2016-06-21,786.1429,Tuesday,June,2016
2016-06-22,788.2244,Wednesday,June,2016
2016-06-23,796.5243,Thursday,June,2016
2016-06-24,780.1059,Friday,June,2016
2016-06-25,759.6782,Saturday,June,2016
2016-06-26,741.1806,Sunday,June,2016
2016-06-27,743.8592,Monday,June,2016
2016-06-28,747.7509,Tuesday,June,2016
2016-06-29,745.4398,Wednesday,June,2016
2016-06-30,752.5683,Thursday,June,2016
2016-07-01,752.5432,Friday,July,2016
2016-07-02,753.4802,Saturday,July,2016
2016-07-03,752.7103,Sunday,July,2016
2016-07-04,760.9367,Monday,July,2016
2016-07-05,756.0185,Tuesday,July,2016
2016-07-06,754.0337,Wednesday,July,2016
2016-07-07,764.7332,Thursday,July,2016
2016-07-08,753.1609,Friday,July,2016
2016-07-09,753.5198,Saturday,July,2016
2016-07-10,763.5228,Sunday,July,2016
2016-07-11,753.3144,Monday,July,2016
2016-07-12,754.1011,Tuesday,July,2016
2016-07-13,770.4879,Wednesday,July,2016
2016-07-14,757.0058,Thursday,July,2016
2016-07-15,785.6006,Friday,July,2016
2016-07-16,779.5452,Saturday,July,2016
2016-07-17,788.7526,Sunday,July,2016
2016-07-18,784.1193,Monday,July,2016
2016-07-19,786.3059,Tuesday,July,2016
2016-07-20,784.1068,Wednesday,July,2016
2016-07-21,783.0906,Thursday,July,2016
2016-07-22,782.702,Friday,July,2016
2016-07-23,780.1438,Saturday,July,2016
2016-07-24,785.4769,Sunday,July,2016
2016-07-25,788.1345,Monday,July,2016
2016-07-26,782.6017,Tuesday,July,2016
2016-07-27,782.7095,Wednesday,July,2016
2016-07-28,784.4109,Thursday,July,2016
2016-07-29,780.3348,Friday,July,2016
2016-07-30,782.1046,Saturday,July,2016
2016-07-31,780.9269,Sunday,July,2016
2016-08-01,789.3988,Monday,August,2016
2016-08-02,785.4469,Tuesday,August,2016
2016-08-03,786.2181,Wednesday,August,2016
2016-08-04,785.6373,Thursday,August,2016
2016-08-05,788.0672,Friday,August,2016
2016-08-06,787.8181,Saturday,August,2016
2016-08-07,790.2029,Sunday,August,2016
2016-08-08,790.0136,Monday,August,2016
2016-08-09,786.5988,Tuesday,August,2016
2016-08-10,789.4886,Wednesday,August,2016
2016-08-11,788.5761,Thursday,August,2016
2016-08-12,787.9396,Friday,August,2016
2016-08-13,792.9337,Saturday,August,2016
2016-08-14,805.3125,Sunday,August,2016
2016-08-15,799.2136,Monday,August,2016
2016-08-16,794.4106,Tuesday,August,2016
2016-08-17,794.7882,Wednesday,August,2016
2016-08-18,790.0223,Thursday,August,2016
2016-08-19,782.7654,Friday,August,2016
2016-08-20,787.2012,Saturday,August,2016
2016-08-21,795.7402,Sunday,August,2016
2016-08-22,789.1944,Monday,August,2016
2016-08-23,794.0452,Tuesday,August,2016
2016-08-24,794.6448,Wednesday,August,2016
2016-08-25,793.2833,Thursday,August,2016
2016-08-26,793.9964,Friday,August,2016
2016-08-27,792.4982,Saturday,August,2016
2016-08-28,801.7398,Sunday,August,2016
2016-08-29,809.1084,Monday,August,2016
2016-08-30,811.4864,Tuesday,August,2016
2016-08-31,807.5581,Wednesday,August,2016
2016-09-01,805.0286,Thursday,September,2016
2016-09-02,802.0832,Friday,September,2016
2016-09-03,801.7243,Saturday,September,2016
2016-09-04,800.8614,Sunday,September,2016
2016-09-05,805.7142,Monday,September,2016
2016-09-06,798.5204,Tuesday,September,2016
2016-09-07,804.7934,Wednesday,September,2016
2016-09-08,795.1499,Thursday,September,2016
2016-09-09,797.4239,Friday,September,2016
2016-09-10,795.2508,Saturday,September,2016
2016-09-11,802.5554,Sunday,September,2016
2016-09-12,802.4605,Monday,September,2016
2016-09-13,799.4337,Tuesday,September,2016
2016-09-14,802.6654,Wednesday,September,2016
2016-09-15,798.8124,Thursday,September,2016
2016-09-16,796.9873,Friday,September,2016
2016-09-17,796.8885,Saturday,September,2016
2016-09-18,805.6306,Sunday,September,2016
2016-09-19,804.6584,Monday,September,2016
2016-09-20,804.1852,Tuesday,September,2016
2016-09-21,799.0347,Wednesday,September,2016
2016-09-22,800.2509,Thursday,September,2016
2016-09-23,803.1093,Friday,September,2016
2016-09-24,800.4127,Saturday,September,2016
2016-09-25,804.0132,Sunday,September,2016
2016-09-26,804.3756,Monday,September,2016
2016-09-27,800.8952,Tuesday,September,2016
2016-09-28,800.5924,Wednesday,September,2016
2016-09-29,800.2062,Thursday,September,2016
2016-09-30,798.4167,Friday,September,2016
2016-10-01,798.985,Saturday,October,2016
2016-10-02,804.5834,Sunday,October,2016
2016-10-03,809.9536,Monday,October,2016
2016-10-04,798.8834,Tuesday,October,2016
2016-10-05,803.3632,Wednesday,October,2016
2016-10-06,802.123,Thursday,October,2016
2016-10-07,798.9743,Friday,October,2016
2016-10-08,799.3291,Saturday,October,2016
2016-10-09,803.7896,Sunday,October,2016
2016-10-10,805.3796,Monday,October,2016
2016-10-11,798.9234,Tuesday,October,2016
2016-10-12,810.3198,Wednesday,October,2016
2016-10-13,802.4609,Thursday,October,2016
2016-10-14,802.4798,Friday,October,2016
2016-10-15,800.1901,Saturday,October,2016
2016-10-16,808.4317,Sunday,October,2016
2016-10-17,806.9256,Monday,October,2016
2016-10-18,801.4832,Tuesday,October,2016
2016-10-19,793.8107,Wednesday,October,2016
2016-10-20,805.1007,Thursday,October,2016
2016-10-21,802.6095,Friday,October,2016
2016-10-22,800.0864,Saturday,October,2016
2016-10-23,807.8942,Sunday,October,2016
2016-10-24,812.7886,Monday,October,2016
2016-10-25,813.3182,Tuesday,October,2016
2016-10-26,815.7416,Wednesday,October,2016
2016-10-27,814.8858,Thursday,October,2016
2016-10-28,815.3066,Friday,October,2016
2016-10-29,815.527,Saturday,October,2016
2016-10-30,815.4889,Sunday,October,2016
2016-10-31,815.1668,Monday,October,2016
2016-11-01,820.0111,Tuesday,November,2016
2016-11-02,815.3852,Wednesday,November,2016
2016-11-03,817.1403,Thursday,November,2016
2016-11-04,797.2105,Friday,November,2016
2016-11-05,797.9393,Saturday,November,2016
2016-11-06,807.32,Sunday,November,2016
2016-11-07,815.0482,Monday,November,2016
2016-11-08,813.4031,Tuesday,November,2016
2016-11-09,813.7731,Wednesday,November,2016
2016-11-10,817.0175,Thursday,November,2016
2016-11-11,820.2261,Friday,November,2016
2016-11-12,820.47,Saturday,November,2016
2016-11-13,820.5312,Sunday,November,2016
2016-11-14,820.5838,Monday,November,2016
2016-11-15,820.7796,Tuesday,November,2016
2016-11-16,820.0871,Wednesday,November,2016
2016-11-17,822.4806,Thursday,November,2016
2016-11-18,816.1416,Friday,November,2016
2016-11-19,817.536,Saturday,November,2016
2016-11-20,822.1312,Sunday,November,2016
2016-11-21,817.7951,Monday,November,2016
2016-11-22,815.5118,Tuesday,November,2016
2016-11-23,815.916,Wednesday,November,2016
2016-11-24,817.5875,Thursday,November,2016
2016-11-25,819.9695,Friday,November,2016
2016-11-26,814.9235,Saturday,November,2016
2016-11-27,818.8513,Sunday,November,2016
2016-11-28,818.472,Monday,November,2016
2016-11-29,818.6326,Tuesday,November,2016
2016-11-30,817.3555,Wednesday,November,2016
2016-12-01,819.384,Thursday,December,2016
2016-12-02,820.4494,Friday,December,2016
2016-12-03,822.0947,Saturday,December,2016
2016-12-04,819.9235,Sunday,December,2016
2016-12-05,819.8023,Monday,December,2016
2016-12-06,821.9946,Tuesday,December,2016
2016-12-07,818.4368,Wednesday,December,2016
2016-12-08,822.4761,Thursday,December,2016
2016-12-09,817.8733,Friday,December,2016
2016-12-10,820.2874,Saturday,December,2016
2016-12-11,822.0491,Sunday,December,2016
2016-12-12,819.6985,Monday,December,2016
2016-12-13,818.372,Tuesday,December,2016
2016-12-14,822.2397,Wednesday,December,2016
2016-12-15,820.9875,Thursday,December,2016
2016-12-16,819.4267,Friday,December,2016
2016-12-17,820.4757,Saturday,December,2016
2016-12-18,831.1047,Sunday,December,2016
2016-12-19,833.5781,Monday,December,2016
2016-12-20,832.8586,Tuesday,December,2016
2016-12-21,833.4166,Wednesday,December,2016
2016-12-22,834.0668,Thursday,December,2016
2016-12-23,821.0537,Friday,December,2016
2016-12-24,820.1321,Saturday,December,2016
2016-12-25,827.9266,Sunday,December,2016
2016-12-26,833.0824,Monday,December,2016
2016-12-27,833.1585,Tuesday,December,2016
2016-12-28,833.683,Wednesday,December,2016
2016-12-29,832.9379,Thursday,December,2016
2016-12-30,835.7977,Friday,December,2016
2016-12-31,836.1949,Saturday,December,2016
2017-01-01,834.7659,Sunday,January,2017
2017-01-02,833.9581,Monday,January,2017
2017-01-03,833.9378,Tuesday,January,2017
2017-01-04,827.6086,Wednesday,January,2017
2017-01-05,826.115,Thursday,January,2017
2017-01-06,820.2006,Friday,January,2017
2017-01-07,819.9971,Saturday,January,2017
2017-01-08,834.1403,Sunday,January,2017
2017-01-09,827.5144,Monday,January,2017
2017-01-10,834.4519,Tuesday,January,2017
2017-01-11,828.1249,Wednesday,January,2017
2017-01-12,834.5597,Thursday,January,2017
2017-01-13,817.6957,Friday,January,2017
2017-01-14,818.3616,Saturday,January,2017
2017-01-15,827.4942,Sunday,January,2017
2017-01-16,833.134,Monday,January,2017
2017-01-17,834.0671,Tuesday,January,2017
2017-01-18,839.1804,Wednesday,January,2017
2017-01-19,833.3704,Thursday,January,2017
2017-01-20,829.5582,Friday,January,2017
2017-01-21,830.2995,Saturday,January,2017
2017-01-22,825.7485,Sunday,January,2017
2017-01-23,819.7836,Monday,January,2017
2017-01-24,819.0957,Tuesday,January,2017
2017-01-25,833.574,Wednesday,January,2017
2017-01-26,827.1705,Thursday,January,2017
2017-01-27,818.4967,Friday,January,2017
2017-01-28,834.1198,Saturday,January,2017
2017-01-29,833.7435,Sunday,January,2017
2017-01-30,832.4834,Monday,January,2017
2017-01-31,833.8489,Tuesday,January,2017
2017-02-01,840.8214,Wednesday,February,2017
2017-02-02,822.4648,Thursday,February,2017
2017-02-03,832.6185,Friday,February,2017
2017-02-04,832.6216,Saturday,February,2017
2017-02-05,831.2296,Sunday,February,2017
2017-02-06,833.579,Monday,February,2017
2017-02-07,833.9839,Tuesday,February,2017
2017-02-08,833.9374,Wednesday,February,2017
2017-02-09,839.4738,Thursday,February,2017
2017-02-10,837.2613,Friday,February,2017
2017-02-11,837.2937,Saturday,February,2017
2017-02-12,833.638,Sunday,February,2017
2017-02-13,840.8029,Monday,February,2017
2017-02-14,840.583,Tuesday,February,2017
2017-02-15,833.6419,Wednesday,February,2017
2017-02-16,833.9583,Thursday,February,2017
2017-02-17,840.4724,Friday,February,2017
2017-02-18,839.8838,Saturday,February,2017
2017-02-19,836.7573,Sunday,February,2017
2017-02-20,839.5431,Monday,February,2017
2017-02-21,840.523,Tuesday,February,2017
2017-02-22,833.585,Wednesday,February,2017
2017-02-23,831.7005,Thursday,February,2017
2017-02-24,821.5286,Friday,February,2017
2017-02-25,842.0787,Saturday,February,2017
2017-02-26,837.3561,Sunday,February,2017
2017-02-27,831.5798,Monday,February,2017
2017-02-28,820.4796,Tuesday,February,2017
2017-03-01,837.643,Wednesday,March,2017
2017-03-02,839.8084,Thursday,March,2017
2017-03-03,825.6358,Friday,March,2017
2017-03-04,832.6517,Saturday,March,2017
2017-03-05,830.6163,Sunday,March,2017
2017-03-06,833.9727,Monday,March,2017
2017-03-07,822.9387,Tuesday,March,2017
2017-03-08,840.6327,Wednesday,March,2017
2017-03-09,837.2229,Thursday,March,2017
2017-03-10,833.1535,Friday,March,2017
2017-03-11,833.1951,Saturday,March,2017
2017-03-12,830.6946,Sunday,March,2017
2017-03-13,826.298,Monday,March,2017
2017-03-14,825.8709,Tuesday,March,2017
2017-03-15,829.9939,Wednesday,March,2017
2017-03-16,834.2853,Thursday,March,2017
2017-03-17,838.4791,Friday,March,2017
2017-03-18,838.0313,Saturday,March,2017
2017-03-19,838.4217,Sunday,March,2017
2017-03-20,820.3868,Monday,March,2017
2017-03-21,839.7924,Tuesday,March,2017
2017-03-22,819.9901,Wednesday,March,2017
2017-03-23,839.6206,Thursday,March,2017
2017-03-24,839.5865,Friday,March,2017
2017-03-25,839.7206,Saturday,March,2017
2017-03-26,837.226,Sunday,March,2017
2017-03-27,839.8807,Monday,March,2017
2017-03-28,839.9476,Tuesday,March,2017
2017-03-29,840.5543,Wednesday,March,2017
2017-03-30,843.7042,Thursday,March,2017
2017-03-31,825.7365,Friday,March,2017
2017-04-01,825.7365,Saturday,April,2017
2017-04-02,834.5972,Sunday,April,2017
2017-04-03,840.6281,Monday,April,2017
2017-04-04,833.3242,Tuesday,April,2017
2017-04-05,840.3856,Wednesday,April,2017
2017-04-06,840.896,Thursday,April,2017
2017-04-07,825.7345,Friday,April,2017
2017-04-08,842.37,Saturday,April,2017
2017-04-09,838.3997,Sunday,April,2017
2017-04-10,825.1262,Monday,April,2017
2017-04-11,834.4485,Tuesday,April,2017
2017-04-12,834.3233,Wednesday,April,2017
2017-04-13,835.3157,Thursday,April,2017
2017-04-14,841.3263,Friday,April,2017
2017-04-15,841.6656,Saturday,April,2017
2017-04-16,838.0649,Sunday,April,2017
2017-04-17,839.8873,Monday,April,2017
2017-04-18,833.971,Tuesday,April,2017
2017-04-19,840.7017,Wednesday,April,2017
2017-04-20,841.5339,Thursday,April,2017
2017-04-21,837.266,Friday,April,2017
2017-04-22,837.266,Saturday,April,2017
2017-04-23,837.3443,Sunday,April,2017
2017-04-24,840.6267,Monday,April,2017
2017-04-25,833.4949,Tuesday,April,2017
2017-04-26,839.1848,Wednesday,April,2017
2017-04-27,841.0387,Thursday,April,2017
2017-04-28,826.0928,Friday,April,2017
2017-04-29,825.9046,Saturday,April,2017
2017-04-30,838.7789,Sunday,April,2017
2017-05-01,841.3773,Monday,May,2017
2017-05-02,840.5643,Tuesday,May,2017
2017-05-03,841.1325,Wednesday,May,2017
2017-05-04,831.0293,Thursday,May,2017
2017-05-05,836.9838,Friday,May,2017
2017-05-06,836.9838,Saturday,May,2017
2017-05-07,832.8242,Sunday,May,2017
2017-05-08,841.2794,Monday,May,2017
2017-05-09,841.2433,Tuesday,May,2017
2017-05-10,840.5931,Wednesday,May,2017
2017-05-11,841.0098,Thursday,May,2017
2017-05-12,833.3391,Friday,May,2017
2017-05-13,833.3391,Saturday,May,2017
2017-05-14,831.0024,Sunday,May,2017
2017-05-15,820.722,Monday,May,2017
2017-05-16,839.2687,Tuesday,May,2017
2017-05-17,835.2126,Wednesday,May,2017
2017-05-18,826.2536,Thursday,May,2017
2017-05-19,824.9371,Friday,May,2017
2017-05-20,837.1612,Saturday,May,2017
2017-05-21,837.177,Sunday,May,2017
2017-05-22,833.9642,Monday,May,2017
2017-05-23,836.4702,Tuesday,May,2017
2017-05-24,842.0766,Wednesday,May,2017
2017-05-25,840.408,Thursday,May,2017
2017-05-26,848.0659,Friday,May,2017
2017-05-27,848.1952,Saturday,May,2017
2017-05-28,837.7432,Sunday,May,2017
2017-05-29,846.8971,Monday,May,2017
2017-05-30,840.6684,Tuesday,May,2017
2017-05-31,841.0517,Wednesday,May,2017
2017-06-01,846.4496,Thursday,June,2017
2017-06-02,839.8105,Friday,June,2017
2017-06-03,839.9653,Saturday,June,2017
2017-06-04,836.768,Sunday,June,2017
2017-06-05,843.7974,Monday,June,2017
2017-06-06,841.5754,Tuesday,June,2017
